TripID,MMSI,MeanSOG,VesselName,IMO,CallSign,VesselType,Length,Width,Draft,Cargo,DepTime,ArrTime,DepLat,DepLon,ArrLat,ArrLon,DepCountry,DepCity,ArrCountry,ArrCity,Duration
363,367737340,0.08125000000000004,GLACIER BLUE,,WDI8312,1019.0,,,,,2017-01-01 00:01:40,2017-01-01 02:40:41,47.63251,-122.33981,47.63249,-122.33981,US,Seattle,US,Seattle,0 days 02:39:01
364,367133760,0.0,TENACIOUS,,WDD3606,37.0,17.0,6.0,2.0,37.0,2017-01-01 00:00:06,2017-01-01 02:41:52,48.51313,-122.60838,48.51314,-122.60837,US,Anacortes,US,Anacortes,0 days 02:41:46
365,367513220,2.326373626373626,VANCOUVER,IMO9060106,WDG2203,1025.0,22.89,8.53,3.2,52.0,2017-01-01 00:00:00,2017-01-01 02:32:55,45.63463,-122.78428,45.64354,-122.75234,US,Felida,US,Lake Shore,0 days 02:32:55
366,433867110,-0.09999999999999976,STORM.PETREL,,WCZ6533,7.0,30.0,10.0,5.0,7.0,2017-01-01 00:00:06,2017-01-01 02:36:46,47.6576,-122.3684,47.65762,-122.3684,US,Seattle,US,Seattle,0 days 02:36:40
367,367328780,4.382222222222221,VIGILANT,IMO9409948,WDE2719,1025.0,30.5,12.2,,52.0,2017-01-01 00:00:06,2017-01-01 02:37:06,48.85723,-122.75647,48.67105,-122.6872,US,Birch Bay,US,Marietta,0 days 02:37:00
368,367711050,0.0,SKOOKUM,,WDI5684,1019.0,,,,,2017-01-01 00:01:20,2017-01-01 02:40:19,47.23498,-122.93568,47.23499,-122.93564,US,Shelton,US,Shelton,0 days 02:38:59
369,316011408,14.513380281690132,COASTAL INSPIRATION,IMO9332767,CFN4970,1012.0,160.0,28.2,5.8,69.0,2017-01-01 00:00:01,2017-01-01 02:38:51,49.15892,-123.62811,49.1157,-123.46874,CA,Ladysmith,CA,Gibsons,0 days 02:38:50
370,338208721,0.32452830188679244,MYSTIQUE,,,1019.0,,,,,2017-01-01 00:02:32,2017-01-01 02:42:29,47.62848,-122.33777,47.62912,-122.33781,US,Seattle,US,Seattle,0 days 02:39:57
371,316028561,0.006896551724137932,SAVOY,,CFC9357,,11.34,3.96,1.6,,2017-01-01 00:00:22,2017-01-01 02:24:19,49.12351,-123.18517,49.12349,-123.18521,CA,Richmond,CA,Richmond,0 days 02:23:57
372,366781980,0.0,ROYAL ARGOSY,,WCZ8180,60.0,57.0,14.0,3.0,60.0,2017-01-01 00:00:39,2017-01-01 02:37:51,47.60456,-122.34003,47.60457,-122.34002,US,Seattle,US,Seattle,0 days 02:37:12
373,316006922,0.02031250000000001,CCGS CAPE KUPER,,CFN4250,1018.0,13.87,4.27,2.2,51.0,2017-01-01 00:00:02,2017-01-01 02:35:01,48.6522,-123.449,48.6522,-123.44899,CA,North Saanich,CA,North Saanich,0 days 02:34:59
374,367545390,0.002325581395348837,S.S.S NORTHLAND,,WDG5315,1022.0,,,,,2017-01-01 00:01:43,2017-01-01 02:40:43,37.90546,-122.36627,37.90546,-122.36629,US,Richmond,US,Richmond,0 days 02:39:00
375,316005559,0.020155038759689933,NORTH ARM DILIGENT,IMO7219985,,1025.0,19.93,6.89,2.8,52.0,2017-01-01 00:00:05,2017-01-01 02:41:02,49.20507,-123.05468,49.20507,-123.05469,CA,Vancouver,CA,Vancouver,0 days 02:40:57
376,367348005,0.0007092198581560284,HARMONY 1,IMO7917666,WDE4075,90.0,28.0,8.0,3.0,90.0,2017-01-01 00:00:05,2017-01-01 02:39:44,47.66015,-122.38119,47.66018,-122.38115,US,Seattle,US,Seattle,0 days 02:39:39
377,366976780,7.192537313432838,GOLDEN BEAR,,WQZ5884,1012.0,21.98,7.3,,60.0,2017-01-01 00:00:08,2017-01-01 01:14:04,37.81965,-122.45704,37.80903,-122.41066,US,Sausalito,US,San Francisco,0 days 01:13:56
378,338097258,0.002272727272727273,HANK,,,1019.0,14.02,4.5,,,2017-01-01 00:01:00,2017-01-01 02:37:01,37.78467,-122.26673999999998,37.78468,-122.26679,US,Oakland,US,Oakland,0 days 02:36:01
379,366986380,0.0047619047619047615,OREGON,,WUV6842,1005.0,60.96,,,,2017-01-01 00:01:08,2017-01-01 02:41:46,45.567,-122.7156,45.56699,-122.71561,US,Portland,US,Portland,0 days 02:40:38
380,366408250,0.0014084507042253526,ARCTIC RAM,IMO7829120,WDG8307,1001.0,20.85,6.71,,,2017-01-01 00:00:05,2017-01-01 02:40:03,47.65642,-122.36702,47.65644,-122.36703,US,Seattle,US,Seattle,0 days 02:39:58
381,367662000,0.0,OCEAN HARVESTER,IMO7513331,WAS8119,1001.0,27.99,8.34,,,2017-01-01 00:00:00,2017-01-01 02:44:49,47.66718,-122.38885,47.66721,-122.38882,US,Seattle,US,Seattle,0 days 02:44:49
382,316027806,0.032352941176470584,CHRISDA II,,,,19.79,5.46,2.6,,2017-01-01 00:00:39,2017-01-01 02:30:35,48.97815,-123.06721,48.97814,-123.06719,US,Point Roberts,US,Point Roberts,0 days 02:29:56
383,367663210,0.0,VINCENT,,WDH8955,1019.0,12.8,,,,2017-01-01 00:01:37,2017-01-01 02:40:35,37.86814,-122.3154,37.86814,-122.3154,US,Albany,US,Albany,0 days 02:38:58
384,367348350,0.0,SONGBIRD,,WDE4076,1019.0,14.72,4.8,,,2017-01-01 00:02:37,2017-01-01 02:38:35,45.86693,-122.79653,45.86694,-122.79652,US,Saint Helens,US,Saint Helens,0 days 02:35:58
385,367366050,0.0,SAYONARA,,WDE5393,1019.0,17.8,5.3,,,2017-01-01 00:02:05,2017-01-01 00:38:05,47.04601,-122.90479,47.04600000000001,-122.9048,US,Olympia,US,Olympia,0 days 00:36:00
386,316001649,0.021538461538461548,LA PORSCHE,,VY9305,1001.0,21.88,6.1,2.6,30.0,2017-01-01 00:00:13,2017-01-01 02:38:31,49.17683,-122.91642,49.17686,-122.91642,CA,New Westminster,CA,New Westminster,0 days 02:38:18
387,316003666,3.277931034482761,SEASPAN CUTLASS,IMO7434781,CZ6543,1025.0,25.23,7.57,3.9,,2017-01-01 00:00:04,2017-01-01 02:38:51,49.42181,-123.43534,49.36404,-123.30459,CA,Gibsons,CA,Bowen Island,0 days 02:38:47
388,316026746,0.03333333333333334,EDGE,,,1001.0,11.13,3.9,1.5,,2017-01-01 00:03:01,2017-01-01 02:41:58,48.94603,-125.55295,48.94599,-125.55292,CA,Ucluelet,CA,Ucluelet,0 days 02:38:57
389,366659730,5.546428571428574,CHRISTINE ANDERSON,,WDC6286,1012.0,60.84,20.1,,0.0,2017-01-01 00:00:05,2017-01-01 02:40:43,47.17858,-122.63005,47.17345,-122.60304,US,Steilacoom,US,Steilacoom,0 days 02:40:38
390,367413000,0.002857142857142857,JAMES DUNLAP,IMO9133965,WCV9860,1025.0,30.78,10.94,5.2,52.0,2017-01-01 00:00:07,2017-01-01 02:44:55,47.98267,-122.22,47.98267,-122.22,US,Everett,US,Everett,0 days 02:44:48
391,316019969,0.06666666666666668,PT MCNEILL EXPLORER,,,1019.0,,,,,2017-01-01 00:01:33,2017-01-01 02:42:00,49.00593,-123.82676,49.00598,-123.82685,CA,Ladysmith,CA,Ladysmith,0 days 02:40:27
392,367419960,0.0,DAUBY,,WDE9673,1025.0,23.04,8.5,,0.0,2017-01-01 00:00:01,2017-01-01 02:42:42,46.10357,-122.91007,46.10357,-122.91008,US,Rainier,US,Rainier,0 days 02:42:41
393,316005618,0.032846715328467155,PACIFIC CHIEF,IMO6712174,CY8257,1025.0,24.39,7.83,3.5,52.0,2017-01-01 00:00:19,2017-01-01 02:41:25,49.29777,-123.02916,49.29778,-123.02921,CA,North Vancouver,CA,North Vancouver,0 days 02:41:06
394,477948600,0.03400000000000001,INDIGO LAKE,IMO9722443,VROY7,1004.0,179.98,,,,2017-01-01 00:02:37,2017-01-01 02:37:36,49.2974,-123.03367,49.29741,-123.03374,CA,North Vancouver,CA,North Vancouver,0 days 02:34:59
395,371795000,11.438938053097345,GRANVILLE BRIDGE,IMO9305697,3EGM7,1004.0,284.71,40.0,14.0,70.0,2017-01-01 00:00:28,2017-01-01 02:44:52,49.01708,-123.15347,48.7013,-123.24768,US,Point Roberts,CA,North Saanich,0 days 02:44:24
396,338156176,0.026923076923076918,BLUE MOON,,,1019.0,16.25,,,,2017-01-01 00:01:33,2017-01-01 02:40:31,47.67967,-122.40999,47.6797,-122.40999,US,Shoreline,US,Shoreline,0 days 02:38:58
397,338164071,0.010256410256410256,SPEAKEASY,,,1019.0,12.5,,,,2017-01-01 00:00:02,2017-01-01 02:34:41,47.6549,-122.20825,47.65491,-122.20826,US,Yarrow Point,US,Yarrow Point,0 days 02:34:39
398,366976870,0.0,HENRY FOSS,IMO8127555,WRB5165,1025.0,30.48,10.98,4.9,,2017-01-01 00:01:35,2017-01-01 02:40:32,47.2626,-122.43238999999998,47.26261,-122.43238999999998,US,Tacoma,US,Tacoma,0 days 02:38:57
399,316009844,1.4850877192982446,WESTMINSTER HUNTER,,,52.0,,,,52.0,2017-01-01 00:00:32,2017-01-01 02:44:29,49.19965,-122.91118,49.18234,-122.91776000000002,CA,New Westminster,CA,New Westminster,0 days 02:43:57
400,338102368,0.09142857142857147,SHARED DREAM,,,1019.0,8.87,3.0,,,2017-01-01 00:02:43,2017-01-01 02:44:44,47.79581,-122.49872,47.79577000000001,-122.49869,US,Kingston,US,Kingston,0 days 02:42:01
401,303669000,0.0020979020979020983,ROYAL VIKING,IMO7232614,WYZ8176,1002.0,32.62,8.34,,0.0,2017-01-01 00:00:06,2017-01-01 02:43:03,47.65652,-122.36716,47.6565,-122.36716,US,Seattle,US,Seattle,0 days 02:42:57
402,367187080,0.0,OCEAN BEAUT,IMO7932185,WDD7485,1001.0,19.63,6.71,,,2017-01-01 00:00:03,2017-01-01 02:36:02,46.1969,-123.80178,46.19693,-123.80179,US,Astoria,US,Astoria,0 days 02:35:59
403,316011773,0.013953488372093023,HMCS GRIZZLY,,CGCA,1018.0,,,,,2017-01-01 00:01:51,2017-01-01 02:40:41,48.43207,-123.43061000000002,48.43209,-123.43063,CA,Colwood,CA,Colwood,0 days 02:38:50
404,366053209,0.0,,,,,,,,,2017-01-01 00:00:08,2017-01-01 02:41:36,47.27244,-122.40659,47.27244,-122.40659,US,Tacoma,US,Tacoma,0 days 02:41:28
405,338147107,0.0,,,,,,,,,2017-01-01 00:00:33,2017-01-01 02:42:32,48.49122,-122.67811,48.49123,-122.6781,US,Anacortes,US,Anacortes,0 days 02:41:59
406,316016119,0.0,,,,,,,,,2017-01-01 00:03:49,2017-01-01 02:39:52,49.27633,-123.13885,49.27632,-123.13885,CA,West End,CA,West End,0 days 02:36:03
407,338198669,0.0,,,,,,,,,2017-01-01 00:01:00,2017-01-01 02:43:00,47.63074,-122.33875,47.63075,-122.33875,US,Seattle,US,Seattle,0 days 02:42:00
408,367025290,0.0,,,,,,,,,2017-01-01 00:01:05,2017-01-01 02:04:04,37.51289000000001,-122.19499,37.5129,-122.19499,US,North Fair Oaks,US,North Fair Oaks,0 days 02:02:59
409,316028652,-0.09999999999999976,NEW FRONTIER,,,1019.0,19.08,5.9,1.4,37.0,2017-01-01 00:00:00,2017-01-01 02:39:56,49.20388,-123.14537,49.2039,-123.14538,CA,Richmond,CA,Richmond,0 days 02:39:56
410,338213912,0.054545454545454536,R&R III,,,1019.0,,,,,2017-01-01 00:00:59,2017-01-01 02:43:01,47.53999,-122.64528,47.53979,-122.64544,US,Port Orchard,US,Port Orchard,0 days 02:42:02
411,366565000,0.04744525547445251,KEYSTONE STATE,IMO6605022,WCJI,1004.0,203.82,23.22,10.2,70.0,2017-01-01 00:00:00,2017-01-01 02:42:51,37.77357,-122.30257,37.77361,-122.30255,US,Oakland,US,Oakland,0 days 02:42:51
412,367364230,0.013333333333333334,STARGAZER,,WDE5269,1019.0,10.06,3.4,,,2017-01-01 00:01:47,2017-01-01 02:28:40,48.99388,-122.75652,48.99388,-122.75651,US,Blaine,US,Blaine,0 days 02:26:53
413,316022498,0.0,HARBOUR PRINCESS,,CFL3442,,,,,,2017-01-01 00:02:07,2017-01-01 02:44:08,49.29485,-123.13303,49.29485,-123.13306,CA,West End,CA,West End,0 days 02:42:01
414,368402000,0.00425531914893617,EXCALIBUR,IMO8939934,WCX2495,1001.0,23.9,7.01,,,2017-01-01 00:02:19,2017-01-01 02:44:19,40.80741,-124.1666,40.80741,-124.16658,US,Eureka,US,Eureka,0 days 02:42:00
415,367338290,0.0,ALCATRAZ FLYER,,WDE3382,1012.0,39.2,10.3,,,2017-01-01 00:01:14,2017-01-01 00:05:53,37.80698,-122.40432,37.806999999999995,-122.40432,US,San Francisco,US,San Francisco,0 days 00:04:39
416,303436000,0.021568627450980392,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,63.55,13.41,4.4,54.0,2017-01-01 00:01:17,2017-01-01 02:40:18,48.12461,-123.44042,48.12462,-123.44043,US,Port Angeles,US,Port Angeles,0 days 02:39:01
417,316024446,4.579464285714288,NPA OSPREY,,,,,,,,2017-01-01 00:00:07,2017-01-01 02:21:03,49.1693,-123.92787,49.16782,-123.93416,CA,Nanaimo,CA,Nanaimo,0 days 02:20:56
418,367150410,0.0,MAJOR,,WDJ4359,1001.0,15.0,5.2,,,2017-01-01 00:02:11,2017-01-01 02:44:07,46.16606,-123.91746,46.16605,-123.91745,US,Warrenton,US,Warrenton,0 days 02:41:56
419,339335000,0.0,ARCTIC PRIDE,,6YRQ5,1019.0,,,,,2017-01-01 00:02:51,2017-01-01 02:29:56,47.64782,-122.33148,47.64783,-122.33147,US,Seattle,US,Seattle,0 days 02:27:05
420,368729000,0.06808510638297867,USAV GEN B SOMERVELL,,AAEE,1018.0,76.2,,,,2017-01-01 00:00:58,2017-01-01 02:40:57,47.28377,-122.41297,47.28377,-122.41297,US,Tacoma,US,Tacoma,0 days 02:39:59
421,316014919,0.0,LYLA III,,CFK9071,1019.0,11.25,4.06,1.5,,2017-01-01 00:01:03,2017-01-01 02:40:00,48.45258,-123.29563,48.45259,-123.29561,CA,Oak Bay,CA,Oak Bay,0 days 02:38:57
422,338212966,0.0064516129032258064,KERMIT,,,1019.0,,,,,2017-01-01 00:02:50,2017-01-01 02:27:17,48.00263,-122.21996,48.00262,-122.21995,US,Everett,US,Everett,0 days 02:24:27
423,367107280,0.0,PACIFIC HORNBLOWER,,WBR2335,1012.0,29.63,7.0,,,2017-01-01 00:01:06,2017-01-01 02:43:57,37.86782,-122.31425,37.86783,-122.31427,US,Albany,US,Albany,0 days 02:42:51
424,367534910,0.3083333333333333,OCEAN SENTINEL,,WDG4282,1011.0,17.98,,,,2017-01-01 00:04:43,2017-01-01 02:28:46,34.46573,-120.29212,34.46565,-120.29235,US,Buellton,US,Buellton,0 days 02:24:03
425,367154120,2.907432432432433,,,,,,,,,2017-01-01 00:00:00,2017-01-01 02:41:16,45.63821,-122.72277,45.58754,-122.77068,US,Vancouver,US,West Haven,0 days 02:41:16
426,367079690,0.0,,,,,,,,,2017-01-01 00:01:08,2017-01-01 02:43:07,46.19656,-123.80384,46.19658,-123.80381,US,Astoria,US,Astoria,0 days 02:41:59
427,338182085,0.0,,,,,,,,,2017-01-01 00:01:10,2017-01-01 02:37:10,37.78355,-122.26649,37.78354,-122.26652,US,Oakland,US,Oakland,0 days 02:36:00
428,338127798,0.04791666666666669,,,,,,,,,2017-01-01 00:00:13,2017-01-01 02:39:11,47.65617,-122.38018,47.65617,-122.38018999999998,US,Seattle,US,Seattle,0 days 02:38:58
429,338085241,0.015555555555555557,,,,,,,,,2017-01-01 00:00:25,2017-01-01 02:42:25,45.55025,-122.70508,45.55025,-122.70508999999998,US,Portland,US,Portland,0 days 02:42:00
430,235088685,0.025,,,,,,,,,2017-01-01 00:01:00,2017-01-01 02:34:00,37.50234,-122.4809,37.50234,-122.48092,US,El Granada,US,El Granada,0 days 02:33:00
431,338203362,0.013043478260869565,RELATIVITY,,,1019.0,10.0,,,,2017-01-01 00:01:43,2017-01-01 02:37:40,47.63127,-122.3303,47.63127,-122.33028,US,Seattle,US,Seattle,0 days 02:35:57
432,367754820,0.0,SAUDADE,,WDJ2054,,12.8,,,,2017-01-01 00:01:47,2017-01-01 02:40:42,47.67783,-122.40959,47.6778,-122.40958,US,Shoreline,US,Shoreline,0 days 02:38:55
433,367174580,0.0018867924528301887,,,,,,,,,2017-01-01 00:01:56,2017-01-01 02:40:56,43.34579,-124.32086,43.34582,-124.32084,US,Barview,US,Barview,0 days 02:39:00
434,338192797,0.06744186046511631,,,,,,,,,2017-01-01 00:02:02,2017-01-01 02:28:58,48.7548,-122.49309,48.7548,-122.49309,US,Bellingham,US,Bellingham,0 days 02:26:56
435,366944680,0.3555555555555556,OUTBOUND,,WAW2804,1019.0,17.71,5.5,,,2017-01-01 00:02:01,2017-01-01 02:31:56,48.76436,-122.89971,48.76411,-122.89891,US,Birch Bay,US,Birch Bay,0 days 02:29:55
436,319009500,0.0,MEA CULPA,IMO8736253,ZCYS5,1019.0,39.62,8.14,1.8,,2017-01-01 00:02:17,2017-01-01 02:41:20,47.66181,-122.38571,47.66177,-122.38572,US,Seattle,US,Seattle,0 days 02:39:03
437,303244000,0.005714285714285713,COASTAL PROGRESS,IMO8855463,WDC6363,1001.0,61.1,12.22,,70.0,2017-01-01 00:00:00,2017-01-01 02:45:09,47.65732,-122.37394,47.65729,-122.3739,US,Seattle,US,Seattle,0 days 02:45:09
438,367464170,0.07122302158273372,DELTA LINDSEY,IMO9612105,WDF5519,1025.0,30.48,12.2,,52.0,2017-01-01 00:00:06,2017-01-01 02:42:25,47.26284,-122.43273,47.26294,-122.43269,US,Tacoma,US,Tacoma,0 days 02:42:19
439,367326360,0.0,PACIFIC CHALLENGER,IMO7043221,WDE2519,1001.0,24.36,7.35,,,2017-01-01 00:00:02,2017-01-01 02:44:42,47.65698,-122.38233,47.65698,-122.38231,US,Seattle,US,Seattle,0 days 02:44:40
440,367380280,0.0,WESTERN STAR,IMO8423806,WDE6437,1025.0,23.78,7.93,,,2017-01-01 00:01:24,2017-01-01 02:44:43,46.15707,-123.40234,46.15707,-123.40234,US,Cathlamet,US,Cathlamet,0 days 02:43:19
441,369703000,0.0,OCEAN RELIANCE,IMO9275438,WADY,1025.0,38.71,12.8,5.8,89.0,2017-01-01 00:00:00,2017-01-01 02:42:07,45.56776,-122.73803999999998,45.56776,-122.73801,US,West Haven,US,West Haven,0 days 02:42:07
442,368188000,0.0,TALOS,,WDH8365,1019.0,31.76,7.4,,,2017-01-01 00:01:30,2017-01-01 02:40:23,47.64253,-122.34177,47.64253,-122.34178,US,Seattle,US,Seattle,0 days 02:38:53
443,338133443,0.03260869565217392,ADVENTURE,,,1019.0,18.14,,,,2017-01-01 00:00:25,2017-01-01 02:42:24,47.65603,-122.20841,47.65609,-122.20841,US,Yarrow Point,US,Yarrow Point,0 days 02:41:59
444,316097000,0.005263157894736842,HOTEI,IMO8663858,VG6764,1019.0,34.02,7.32,3.0,,2017-01-01 00:02:10,2017-01-01 02:35:09,49.27231,-123.11877,49.27231,-123.11878,CA,West End,CA,West End,0 days 02:32:59
445,316003664,0.03525179856115107,COMOX CROWN,IMO7406679,CZ4330,1025.0,22.41,7.32,2.9,,2017-01-01 00:00:00,2017-01-01 02:40:49,49.31177,-123.10703,49.31192,-123.10727,CA,North Vancouver,CA,North Vancouver,0 days 02:40:49
446,367450270,5.189690721649487,PHOENIX,,WDF4303,1019.0,12.83,4.4,,,2017-01-01 00:00:35,2017-01-01 02:22:34,47.91909,-122.37108,48.00292,-122.21978,US,Mukilteo,US,Everett,0 days 02:21:59
447,367513230,0.03103448275862069,WILLAMETTE,IMO8972998,WDG2204,1025.0,26.49,10.5,,52.0,2017-01-01 00:00:00,2017-01-01 02:39:38,46.09074,-122.93207,46.09073,-122.9321,US,Rainier,US,Rainier,0 days 02:39:38
448,316005498,3.014074074074073,SEASPAN COMMANDER,IMO7043336,CFN6637,1025.0,25.84,7.78,3.4,,2017-01-01 00:00:00,2017-01-01 02:43:12,49.19737,-122.92913,49.14241,-123.04982,CA,New Westminster,CA,Ladner,0 days 02:43:12
449,366887930,0.06923076923076915,GUARD,IMO9139830,WCY2823,1025.0,36.58,12.65,4.2,52.0,2017-01-01 00:00:04,2017-01-01 02:41:13,47.58991,-122.34981,47.58989,-122.34981,US,Seattle,US,Seattle,0 days 02:41:09
450,366355000,0.0069767441860465115,HAIDA,IMO7926485,WDE5600,1001.0,20.85,6.74,,,2017-01-01 00:02:12,2017-01-01 02:35:12,42.0461,-124.26559,42.0461,-124.2656,US,Harbor,US,Harbor,0 days 02:33:00
451,367530040,0.007692307692307691,WASHINGTON,IMO8207733,WDG3825,1025.0,28.33,11.58,,52.0,2017-01-01 00:00:05,2017-01-01 02:40:55,45.64358,-122.75245,45.64358,-122.75245,US,Lake Shore,US,Lake Shore,0 days 02:40:50
452,366785930,0.0,OLMSTED,IMO8984898,WCZ9401,1019.0,32.61,8.54,3.7,37.0,2017-01-01 00:02:20,2017-01-01 02:36:42,47.66728,-122.39308,47.66728,-122.39309,US,Seattle,US,Seattle,0 days 02:34:22
453,367312010,0.0,LOIS ANDERSON,IMO7203015,WDD9476,1001.0,30.24,9.1,,30.0,2017-01-01 00:02:38,2017-01-01 02:38:36,48.72106,-122.5149,48.72104,-122.51491,US,Bellingham,US,Bellingham,0 days 02:35:58
454,316024776,0.014705882352941175,LEGACY,,,1019.0,12.25,,,,2017-01-01 00:02:51,2017-01-01 02:38:49,48.92524,-123.71442,48.92524,-123.71443,CA,North Cowichan,CA,North Cowichan,0 days 02:35:58
455,355320000,0.2106382978723406,KIRKEHOLMEN,IMO9553402,3FIV4,1024.0,144.22,23.01,8.9,80.0,2017-01-01 00:00:07,2017-01-01 02:42:26,48.6213,-122.54675,48.6212,-122.54693,US,Anacortes,US,Anacortes,0 days 02:42:19
456,316005723,5.051824817518248,CHARLES H CATES III,IMO9039987,,1025.0,22.44,9.45,2.9,,2017-01-01 00:00:05,2017-01-01 02:43:52,49.30991,-123.1056,49.31249,-123.10474,CA,North Vancouver,CA,North Vancouver,0 days 02:43:47
457,367605210,1.5964912280701755,GYRFALCON,IMO7732406,WDH3191,1019.0,26.83,6.41,,,2017-01-01 00:02:00,2017-01-01 02:31:42,47.66747,-122.40432,47.65355,-122.36376,US,Seattle,US,Seattle,0 days 02:29:42
458,316024235,6.959689922480629,HELEN J,,CFN6439,1025.0,14.42,6.4,0.3,,2017-01-01 00:00:04,2017-01-01 02:38:49,49.14436,-123.85392,48.9072,-123.65153,CA,Nanaimo,CA,North Cowichan,0 days 02:38:45
459,316001476,0.0031746031746031746,CCGS CAPE ST JAMES,,CFG7633,1018.0,14.6,4.3,1.4,51.0,2017-01-01 00:00:07,2017-01-01 02:41:55,48.65198,-123.44736,48.65197,-123.44735,CA,North Saanich,CA,North Saanich,0 days 02:41:48
460,367733650,0.09999999999999996,FIREBOAT 3,,WDI7931,1018.0,,,,,2017-01-01 00:00:51,2017-01-01 02:39:47,37.79049000000001,-122.38824,37.79046,-122.38814,US,San Francisco,US,San Francisco,0 days 02:38:56
461,355187000,0.08297872340425534,BULK CASTOR,IMO9725586,3EOR,1004.0,199.99,36.0,12.9,,2017-01-01 00:01:03,2017-01-01 02:37:04,46.2286,-123.74556,46.22815,-123.74531,US,Astoria,US,Astoria,0 days 02:36:01
462,367418650,0.014634146341463412,MISS LINDA,IMO8885470,WDE9560,1001.0,23.1,6.7,,,2017-01-01 00:02:01,2017-01-01 02:38:02,43.37138,-124.21067,43.37138,-124.21069,US,Coos Bay,US,Coos Bay,0 days 02:36:01
463,367331730,0.0,COLUMBIA,,WDE2933,1005.0,,,,50.0,2017-01-01 00:00:01,2017-01-01 02:36:31,46.16844,-123.91842,46.16846,-123.91837,US,Warrenton,US,Warrenton,0 days 02:36:30
464,367339750,0.0,OLYMPIC,,WDE3486,1001.0,13.99,5.2,,,2017-01-01 00:00:24,2017-01-01 02:42:37,47.65603,-122.37865,47.65601,-122.37865,US,Seattle,US,Seattle,0 days 02:42:13
465,338184016,0.0,SUZY Q,,,1019.0,15.24,,,,2017-01-01 00:01:43,2017-01-01 02:37:42,47.64412,-122.31513,47.64412,-122.31517,US,Seattle,US,Seattle,0 days 02:35:59
466,367645320,0.02553191489361702,MAGIC CARPET,,WDH7152,1019.0,13.66,,,,2017-01-01 00:01:48,2017-01-01 02:34:44,47.62976,-122.39587,47.62974000000001,-122.39588,US,Seattle,US,Seattle,0 days 02:32:56
467,316014646,6.421212121212117,SEA IMP IX,,,31.0,15.7,6.71,3.0,31.0,2017-01-01 00:00:15,2017-01-01 02:38:24,49.31217,-123.41588,49.203,-123.0659,CA,Bowen Island,CA,Vancouver,0 days 02:38:09
468,368067000,0.02773722627737228,EAGLEVIEW,IMO9472361,WDE6604,1005.0,76.22,16.46,4.5,79.0,2017-01-01 00:00:07,2017-01-01 02:38:35,48.12533,-123.44067,48.12533,-123.44067,US,Port Angeles,US,Port Angeles,0 days 02:38:28
469,367624670,0.3163636363636364,AMICI,,WDH5116,1019.0,19.81,,,,2017-01-01 00:01:48,2017-01-01 02:24:18,45.60882,-122.663,45.60889,-122.66297,US,Vancouver,US,Vancouver,0 days 02:22:30
470,987654321,0.05897435897435897,8694,,,60.0,18.0,18.0,0.0,60.0,2017-01-01 00:01:50,2017-01-01 01:59:29,37.83908,-122.30287,37.83911,-122.30274,US,Emeryville,US,Emeryville,0 days 01:57:39
471,316028702,0.04715447154471542,OCEAN BETTY,,,,12.34,5.94,0.6,,2017-01-01 00:00:03,2017-01-01 02:35:12,49.19612,-123.13584,49.19612,-123.13584,CA,Richmond,CA,Richmond,0 days 02:35:09
472,367738080,0.027450980392156862,TEMPO,,WDI8385,1019.0,13.41,,,,2017-01-01 00:01:33,2017-01-01 02:37:27,47.62871,-122.3953,47.62868,-122.39531,US,Seattle,US,Seattle,0 days 02:35:54
473,367523640,0.0027777777777777783,ARCTIC LOON,,WDG3209,1001.0,8.75,,,,2017-01-01 00:02:12,2017-01-01 02:32:09,47.21377,-123.08494,47.21376,-123.08496,US,Shelton,US,Shelton,0 days 02:29:57
474,367662170,0.20270270270270266,NEW ADVENTURE,,WDH8854,1019.0,19.78,,,,2017-01-01 00:02:29,2017-01-01 02:29:21,48.45628,-122.51129,48.45616,-122.51148,US,Anacortes,US,Anacortes,0 days 02:26:52
475,250002887,6.736363636363637,ARKLOW SPIRIT,IMO9649536,EIOF4,1004.0,182.0,30.0,10.0,,2017-01-01 00:00:36,2017-01-01 02:40:09,49.15718,-123.33178,49.28473,-123.18378,CA,Richmond,CA,West End,0 days 02:39:33
476,367565830,0.00980392156862745,SOLITUDE,,WDG7293,1019.0,12.95,,,,2017-01-01 00:00:39,2017-01-01 02:33:36,48.12695,-123.45627,48.12694000000001,-123.45626,US,Port Angeles,US,Port Angeles,0 days 02:32:57
477,367323610,0.0,MIKETTE,IMO8036976,WDE2331,1001.0,21.04,6.53,,30.0,2017-01-01 00:04:27,2017-01-01 02:38:53,48.51272,-122.64513999999998,48.51272,-122.64513999999998,US,Anacortes,US,Anacortes,0 days 02:34:26
478,316028782,0.02183098591549297,SMIT VENTA,IMO9402457,CFN6763,1025.0,28.75,10.43,3.7,52.0,2017-01-01 00:00:00,2017-01-01 02:41:47,49.29094,-123.06086,49.29096,-123.06086,CA,North Vancouver,CA,North Vancouver,0 days 02:41:47
479,367353110,8.586764705882354,PELICAN STATE,IMO9408102,WDE4433,1024.0,183.0,32.2,12.8,80.0,2017-01-01 00:00:18,2017-01-01 02:42:19,40.29367,-125.73608,40.68205,-125.7497,US,Ferndale,US,Ferndale,0 days 02:42:01
